title,price,link
HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Backlit Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop,"39,990",https://amazon.in/HP-Backlit-Keyboard-15-6-inch-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_29?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis&dib_tag=se&keywords=laptop&qid=1727873301&sprefix=lapt%2Caps%2C651&sr=8-29
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,1 TB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5328TU","39,990",https://amazon.in/HP-i3-1215U-Anti-Glare-Speakers-15s-fq5328TU/dp/B0CYQ8DS2B/ref=sr_1_35?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis&dib_tag=se&keywords=laptop&qid=1727873301&sprefix=lapt%2Caps%2C651&sr=8-35
"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray","39,990",https://amazon.in/MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_51?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-51
"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & Light, Intel Iris Xᵉ Graphics, Dual Speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU","39,490",https://amazon.in/HP-i3-1315U-15-6-inch-Graphics-Speakers/dp/B0C3RF3HT3/ref=sr_1_71?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.AkK1qaTtgdxqHRVQWZbCUT-AD3lsguOo8HYf8RhvOsCy8junxLNJlcBBhc1axgJKs39V-EN2R6C_Ncwnfaj5yxmmTdrz818QyYx4JSxhAi2Ipe6lTdZurYOavDvahFWg6tgAyGzaK_qJiLktdUDMe8rF5uDnDEN81FTVOvCXJovz7NWNNHAgfhll4b7airTSRnfzqHJhYLY_2SstATLvYBzE3x9uz-7tGwXsndtZPas.Q3nrUPCRhqcPOXhQDHBS2fDDO0tY-6jStKISTxEwD5w&dib_tag=se&keywords=laptop&qid=1727873357&sprefix=lapt%2Caps%2C651&sr=8-71
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/DOS/Iron Grey/1.65 Kg)","38,999",https://amazon.in/Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_94?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.fywzcsf8FxPSr-J0ct-rSBuxYvD1GcbISCVsuQjLDMq0XhZnNBqWI3IjshqwbZ3rbCe0q65XpotXV-sMHX0gLb9SK3WcWs_KLrDXWo0XUmFlS2rbLj8ool6NFCmoXJpAXPq13ee7f0I44h1h7VL6HJES4uuHXLtuc62QiH5G3pJXJXySm1qq-cUtVirrvHVntv4BRD0PPeF8rq5QKwCwLHlaAbkY7-8nOUPU172BnMk.nWXKG6ONfcWm9RUwlj0cv0-Eck7fKoY9GbOKBs4v9d4&dib_tag=se&keywords=laptop&qid=1727873376&sprefix=lapt%2Caps%2C651&sr=8-94
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","38,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4MzE1NTMzMTQ2NjQ3MzE5OjE3Mjc4NzMzMDE6c3BfYXRmX25leHQ6MzAwMjUwODMxNDk0MDMyOjowOjo&url=%2FAcer-i5-1235U-Windows-Graphics-AL15-52%2Fdp%2FB0CLTW4D7T%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873301%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","38,990",https://amazon.in/Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_36?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-36
"ASUS Vivobook 15, Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Win11/MS Office/Backlit Keyboard/Silver/1.7 kg), X1504VA-NJ320WS + 9K Card Offer","38,850",https://amazon.in/ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_90?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.fywzcsf8FxPSr-J0ct-rSBuxYvD1GcbISCVsuQjLDMq0XhZnNBqWI3IjshqwbZ3rbCe0q65XpotXV-sMHX0gLb9SK3WcWs_KLrDXWo0XUmFlS2rbLj8ool6NFCmoXJpAXPq13ee7f0I44h1h7VL6HJES4uuHXLtuc62QiH5G3pJXJXySm1qq-cUtVirrvHVntv4BRD0PPeF8rq5QKwCwLHlaAbkY7-8nOUPU172BnMk.nWXKG6ONfcWm9RUwlj0cv0-Eck7fKoY9GbOKBs4v9d4&dib_tag=se&keywords=laptop&qid=1727873376&sprefix=lapt%2Caps%2C651&sr=8-90
"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg","37,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MTU5NTY1MDQ0ODY1NDQ2OjE3Mjc4NzMzNTc6c3BfYXRmX25leHQ6MzAwMTY3MDM0NzUyMjMyOjowOjo&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Midnight%2Fdp%2FB0CJ72RZTB%2Fref%3Dsr_1_66_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.AkK1qaTtgdxqHRVQWZbCUT-AD3lsguOo8HYf8RhvOsCy8junxLNJlcBBhc1axgJKs39V-EN2R6C_Ncwnfaj5yxmmTdrz818QyYx4JSxhAi2Ipe6lTdZurYOavDvahFWg6tgAyGzaK_qJiLktdUDMe8rF5uDnDEN81FTVOvCXJovz7NWNNHAgfhll4b7airTSRnfzqHJhYLY_2SstATLvYBzE3x9uz-7tGwXsndtZPas.Q3nrUPCRhqcPOXhQDHBS2fDDO0tY-6jStKISTxEwD5w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873357%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS","37,990",https://amazon.in/ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_67?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.AkK1qaTtgdxqHRVQWZbCUT-AD3lsguOo8HYf8RhvOsCy8junxLNJlcBBhc1axgJKs39V-EN2R6C_Ncwnfaj5yxmmTdrz818QyYx4JSxhAi2Ipe6lTdZurYOavDvahFWg6tgAyGzaK_qJiLktdUDMe8rF5uDnDEN81FTVOvCXJovz7NWNNHAgfhll4b7airTSRnfzqHJhYLY_2SstATLvYBzE3x9uz-7tGwXsndtZPas.Q3nrUPCRhqcPOXhQDHBS2fDDO0tY-6jStKISTxEwD5w&dib_tag=se&keywords=laptop&qid=1727873357&sprefix=lapt%2Caps%2C651&sr=8-67
N/A,"36,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MjMyMjE0MzQxNjcwMDk4OjE3Mjc4NzMyOTA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5MzQzMjo6Mzo6&url=%2FHP-i3-1215U-15-6-inch-Graphics-Speakers%2Fdp%2FB0BP2M7CCS%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.HYDwFMdGHohC0Q9UL6h8o9TVZ8eof-kbl5Ky1vtr5nbRRSzdmssqD3dX8AQHb8zJsJCbQ4Fv3sTRUKclou7h8A.z37kZfWeRf8XjuFczkakAAxhRsvDcTzxyTQJV41RnSU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0BP2M7CCS%26pd_rd_r%3D907f1819-30d6-48cc-aab1-79da8370bc1b%26pd_rd_w%3DcWDXV%26pd_rd_wg%3DLP6an%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D6HNSYRG3KYCS69ZVE6KB%26qid%3D1727873290%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU","36,990",https://amazon.in/HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_3?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV4wfDHbF9iwp__knv-HVy9iieDLRvDBaY20PDrWedxp3AciH_qNaYjZ9lB8P-dHXYNlB__W1zKl0AP8bPwH7nAVlNLcO7U-kR7Nhex_0MTO3GSJ-IrZjNNkjQdxOLK47vmdRunpnhYcx__tXSz4gm4E.bmCpGnaSzoQsPf6w0ZiA5O1oGjCu2OhKV9ReGhIF5zU&dib_tag=se&keywords=laptop&qid=1727873290&sprefix=lapt%2Caps%2C651&sr=8-3
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg","36,990",https://amazon.in/Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_23?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.1xsZ21ZlJC_gZVceaWVRmAv4GElPpon36UE37o3Y3nXpxdCFo2kLoQGb9mCqb13po25az9PhzaMs-XoEdtwCvPHloH7m4rN1Mqbia1jTqYOL-DJNeReFv9aJAhGn_TRCzG88MKjVx5JJpLlCrEx0qhrdfDPoIRHeO5wx05lMVTF1CHby-WvrlyMGrz_eFeUTtnR3yLnRU0hbCBx9RYRTTS9v4iiOmpDYmJWPYD2epgU.HV7MgvG3miJEZyLwu5E8JTbiOyB860qua1KygiwJUis&dib_tag=se&keywords=laptop&qid=1727873301&sprefix=lapt%2Caps%2C651&sr=8-23
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","36,990",https://amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_35?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-35
N/A,"36,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNTI0NTE2NzkwNDUzNDUzOjE3Mjc4NzMzMTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTgwOTMxNDYzMjo6MTo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.cGNgc_2KiuVy9_ESQrdEs7aL3b7pklj5CYgPx7J9P06cV7S751D2KhYGn5Q5I8ryh5NlDp8SPKruBZeAWMWPvA.8ZRhnZCo7vVcauMMwGbuvtDutVimFN-hUHQ_gdE-Xmo%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CP2KRYLM%26pd_rd_r%3Dc3abf6fa-d3c4-4d26-a2e7-76092be56435%26pd_rd_w%3D5rMDK%26pd_rd_wg%3DTcg0G%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DW0HBQNAX6C6829K733XQ%26qid%3D1727873312%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-34-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN","35,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMzIxNTQ5NzA3MTk1NDE6MTcyNzg3MzMxMjpzcF9tdGY6MzAwMzIzNDI2NTIwMjMyOjowOjo&url=%2FLenovo-IdeaPad-Windows-Warranty-82VG00ESIN%2Fdp%2FB0CJVGKM7D%2Fref%3Dsr_1_44_sspa%3Fcrid%3D1A01HI1R1B87%26dib%3DeyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727873312%26sprefix%3Dlapt%252Caps%252C651%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo V14 G3 Laptop (Intel Core i5/ 12th Gen/ 8GB RAM/ 512GB SSD/DOS/ 14"" Inch), Arctic Grey, 1 Year Service Center Carry in Warranty","35,690",https://amazon.in/Lenovo-Laptop-Arctic-Service-Warranty/dp/B0DG9CKJ9P/ref=sr_1_42?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.rMz_5N9UqFiUt0jeVSNDBlbzA7PkE3FN4xbvvJWpgr1EI6Yb19RnS00v9Wvadah_-qSF_R9oAHpbJF5lmR3lkRQruUKOhnSWFf4me-OVP-sb3cvtADxkpZ7nBXHCpsgs22nAHaKdpWOZTsm95lIIoXMWvtcIHp--KLrZN5wMsssw2blLEm1La2VgZ6Aj7kETVkSzw3H6blDwldIEXxCLbl2vygpU9gYBnEBmx0NlkJg.N6d7xvcQNSYNQGv7jyjIob7Nke8sOGuY1Aqn5AAvLAk&dib_tag=se&keywords=laptop&qid=1727873312&sprefix=lapt%2Caps%2C651&sr=8-42
"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU","35,490",https://amazon.in/HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_81?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.AkK1qaTtgdxqHRVQWZbCUT-AD3lsguOo8HYf8RhvOsCy8junxLNJlcBBhc1axgJKs39V-EN2R6C_Ncwnfaj5yxmmTdrz818QyYx4JSxhAi2Ipe6lTdZurYOavDvahFWg6tgAyGzaK_qJiLktdUDMe8rF5uDnDEN81FTVOvCXJovz7NWNNHAgfhll4b7airTSRnfzqHJhYLY_2SstATLvYBzE3x9uz-7tGwXsndtZPas.Q3nrUPCRhqcPOXhQDHBS2fDDO0tY-6jStKISTxEwD5w&dib_tag=se&keywords=laptop&qid=1727873357&sprefix=lapt%2Caps%2C651&sr=8-81
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU","35,490",https://amazon.in/HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_84?crid=1A01HI1R1B87&dib=eyJ2IjoiMSJ9.fywzcsf8FxPSr-J0ct-rSBuxYvD1GcbISCVsuQjLDMq0XhZnNBqWI3IjshqwbZ3rbCe0q65XpotXV-sMHX0gLb9SK3WcWs_KLrDXWo0XUmFlS2rbLj8ool6NFCmoXJpAXPq13ee7f0I44h1h7VL6HJES4uuHXLtuc62QiH5G3pJXJXySm1qq-cUtVirrvHVntv4BRD0PPeF8rq5QKwCwLHlaAbkY7-8nOUPU172BnMk.nWXKG6ONfcWm9RUwlj0cv0-Eck7fKoY9GbOKBs4v9d4&dib_tag=se&keywords=laptop&qid=1727873376&sprefix=lapt%2Caps%2C651&sr=8-84
N/A,"35,490",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMTk0MDQ4MDc1OTM5NDg0OjE3Mjc4NzMzMDI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDU4NDkzMzQzMjo6Mjo6&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Z5MeKD6bWkIMifZM3EMBFjwBPWjer4pN2n0YPy31rXYfJP3vXkx8iw1SwOEGZ-hYqvS01tqUeYNHJhAa4Ppl-A.QxS8_jH62O17pKAkPziKccgTGQ7QCefbD-ZgbduyImk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09MM58Y7Q%26pd_rd_r%3Dc44f0b54-e41a-4781-b8b2-b0a953bc8e14%26pd_rd_w%3DjtBRv%26pd_rd_wg%3DoM1yZ%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DGFCAJ9ZD81783S02AYKC%26qid%3D1727873301%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,"34,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MjMyMjE0MzQxNjcwMDk4OjE3Mjc4NzMyOTA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ3Nzc4ODczMjo6MDo6&url=%2FHP-Office-Windows-39-6cm-fy5011TU%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.HYDwFMdGHohC0Q9UL6h8o9TVZ8eof-kbl5Ky1vtr5nbRRSzdmssqD3dX8AQHb8zJsJCbQ4Fv3sTRUKclou7h8A.z37kZfWeRf8XjuFczkakAAxhRsvDcTzxyTQJV41RnSU%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D4LZMJ5Z%26pd_rd_r%3D907f1819-30d6-48cc-aab1-79da8370bc1b%26pd_rd_w%3DcWDXV%26pd_rd_wg%3DLP6an%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D6HNSYRG3KYCS69ZVE6KB%26qid%3D1727873290%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,"34,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMTk0MDQ4MDc1OTM5NDg0OjE3Mjc4NzMzMDI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ3Nzc4NzkzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1A01HI1R1B87%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Z5MeKD6bWkIMifZM3EMBFjwBPWjer4pN2n0YPy31rXYfJP3vXkx8iw1SwOEGZ-hYqvS01tqUeYNHJhAa4Ppl-A.QxS8_jH62O17pKAkPziKccgTGQ7QCefbD-ZgbduyImk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DB1WCBBS%26pd_rd_r%3Dc44f0b54-e41a-4781-b8b2-b0a953bc8e14%26pd_rd_w%3DjtBRv%26pd_rd_wg%3DoM1yZ%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DGFCAJ9ZD81783S02AYKC%26qid%3D1727873301%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapt%252Caps%252C651%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
